"GEO_ID","NAME","B25064_001E","B25064_001M"
"0500000US42051","Fayette County, Pennsylvania","675","14"
"0500000US42053","Forest County, Pennsylvania","520","203"
"0500000US42055","Franklin County, Pennsylvania","883","24"
"0500000US42057","Fulton County, Pennsylvania","663","21"
"0500000US42059","Greene County, Pennsylvania","672","42"
"0500000US42061","Huntingdon County, Pennsylvania","642","31"
"0500000US42063","Indiana County, Pennsylvania","709","21"
"0500000US42065","Jefferson County, Pennsylvania","669","18"
"0500000US42067","Juniata County, Pennsylvania","673","35"
"0500000US42069","Lackawanna County, Pennsylvania","792","9"
"0500000US42071","Lancaster County, Pennsylvania","1009","16"
"0500000US42073","Lawrence County, Pennsylvania","696","26"
"0500000US42075","Lebanon County, Pennsylvania","874","17"
"0500000US42077","Lehigh County, Pennsylvania","1072","14"
"0500000US42079","Luzerne County, Pennsylvania","785","14"
"0500000US42081","Lycoming County, Pennsylvania","787","17"
"0500000US42083","McKean County, Pennsylvania","657","33"
"0500000US42085","Mercer County, Pennsylvania","689","23"
"0500000US42087","Mifflin County, Pennsylvania","682","34"
"0500000US42089","Monroe County, Pennsylvania","1108","38"
"0500000US42091","Montgomery County, Pennsylvania","1295","13"
"0500000US42093","Montour County, Pennsylvania","721","38"
"0500000US42095","Northampton County, Pennsylvania","1078","21"
"0500000US42097","Northumberland County, Pennsylvania","663","19"
"0500000US42099","Perry County, Pennsylvania","792","28"
"0500000US42101","Philadelphia County, Pennsylvania","1042","8"
"0500000US42103","Pike County, Pennsylvania","1200","70"
"0500000US42105","Potter County, Pennsylvania","663","26"
"0500000US42107","Schuylkill County, Pennsylvania","703","21"
"0500000US42109","Snyder County, Pennsylvania","727","23"
"0500000US42111","Somerset County, Pennsylvania","607","19"
"0500000US42113","Sullivan County, Pennsylvania","643","69"
"0500000US42115","Susquehanna County, Pennsylvania","727","18"
"0500000US42117","Tioga County, Pennsylvania","728","23"
"0500000US42119","Union County, Pennsylvania","769","38"
"0500000US42121","Venango County, Pennsylvania","622","19"
"0500000US42123","Warren County, Pennsylvania","614","24"
"0500000US42125","Washington County, Pennsylvania","772","15"
"0500000US42127","Wayne County, Pennsylvania","820","43"
"0500000US42129","Westmoreland County, Pennsylvania","721","10"
"0500000US42131","Wyoming County, Pennsylvania","799","29"
"0500000US42133","York County, Pennsylvania","957","11"
"0500000US44001","Bristol County, Rhode Island","1037","48"
"0500000US44003","Kent County, Rhode Island","1079","29"
"0500000US44005","Newport County, Rhode Island","1285","47"
"0500000US44007","Providence County, Rhode Island","967","9"
"0500000US44009","Washington County, Rhode Island","1133","42"
"0500000US45001","Abbeville County, South Carolina","681","51"
"0500000US45003","Aiken County, South Carolina","819","27"
"0500000US45005","Allendale County, South Carolina","602","55"
"0500000US45007","Anderson County, South Carolina","778","19"
"0500000US45009","Bamberg County, South Carolina","794","61"
"0500000US45011","Barnwell County, South Carolina","621","31"
"0500000US45013","Beaufort County, South Carolina","1202","25"
"0500000US45015","Berkeley County, South Carolina","1109","25"
"0500000US45017","Calhoun County, South Carolina","666","89"
"0500000US45019","Charleston County, South Carolina","1190","17"
"0500000US45021","Cherokee County, South Carolina","712","37"
"0500000US45023","Chester County, South Carolina","661","45"
"0500000US45025","Chesterfield County, South Carolina","670","39"
"0500000US45027","Clarendon County, South Carolina","606","52"
"0500000US45029","Colleton County, South Carolina","749","46"
"0500000US45031","Darlington County, South Carolina","675","23"
"0500000US45033","Dillon County, South Carolina","590","24"
"0500000US45035","Dorchester County, South Carolina","1099","27"
"0500000US45037","Edgefield County, South Carolina","637","39"
"0500000US45039","Fairfield County, South Carolina","712","50"
"0500000US45041","Florence County, South Carolina","772","18"
"0500000US45043","Georgetown County, South Carolina","901","43"
"0500000US45045","Greenville County, South Carolina","918","12"
"0500000US45047","Greenwood County, South Carolina","733","18"
"0500000US45049","Hampton County, South Carolina","607","65"
"0500000US45051","Horry County, South Carolina","959","13"
"0500000US45053","Jasper County, South Carolina","929","86"
"0500000US45055","Kershaw County, South Carolina","775","47"
"0500000US45057","Lancaster County, South Carolina","776","39"
"0500000US45059","Laurens County, South Carolina","734","26"
"0500000US45061","Lee County, South Carolina","656","69"
"0500000US45063","Lexington County, South Carolina","917","17"
"0500000US45065","McCormick County, South Carolina","720","147"
"0500000US45067","Marion County, South Carolina","594","40"
"0500000US45069","Marlboro County, South Carolina","610","39"
"0500000US45071","Newberry County, South Carolina","765","57"
"0500000US45073","Oconee County, South Carolina","762","27"
"0500000US45075","Orangeburg County, South Carolina","687","19"
"0500000US45077","Pickens County, South Carolina","768","21"
"0500000US45079","Richland County, South Carolina","972","10"
"0500000US45081","Saluda County, South Carolina","661","101"
"0500000US45083","Spartanburg County, South Carolina","794","18"
"0500000US45085","Sumter County, South Carolina","800","25"
"0500000US45087","Union County, South Carolina","690","54"
"0500000US45089","Williamsburg County, South Carolina","625","34"
"0500000US45091","York County, South Carolina","980","14"
"0500000US46003","Aurora County, South Dakota","628","59"
"0500000US46005","Beadle County, South Dakota","619","45"
"0500000US46007","Bennett County, South Dakota","564","91"
"0500000US46009","Bon Homme County, South Dakota","572","61"
"0500000US46011","Brookings County, South Dakota","750","32"
"0500000US46013","Brown County, South Dakota","695","24"
"0500000US46015","Brule County, South Dakota","679","60"
"0500000US46017","Buffalo County, South Dakota","437","57"
"0500000US46019","Butte County, South Dakota","724","90"
"0500000US46021","Campbell County, South Dakota","534","84"
"0500000US46023","Charles Mix County, South Dakota","558","39"
"0500000US46025","Clark County, South Dakota","554","47"
"0500000US46027","Clay County, South Dakota","741","46"
"0500000US46029","Codington County, South Dakota","754","54"
"0500000US46031","Corson County, South Dakota","443","27"
"0500000US46033","Custer County, South Dakota","782","88"
"0500000US46035","Davison County, South Dakota","759","78"
"0500000US46037","Day County, South Dakota","532","52"
"0500000US46039","Deuel County, South Dakota","629","177"
"0500000US46041","Dewey County, South Dakota","579","23"
"0500000US46043","Douglas County, South Dakota","537","119"
"0500000US46045","Edmunds County, South Dakota","604","96"
"0500000US46047","Fall River County, South Dakota","608","87"
"0500000US46049","Faulk County, South Dakota","660","52"
"0500000US46051","Grant County, South Dakota","620","89"
"0500000US46053","Gregory County, South Dakota","527","28"
"0500000US46055","Haakon County, South Dakota","701","103"
"0500000US46057","Hamlin County, South Dakota","558","41"
"0500000US46059","Hand County, South Dakota","515","85"
"0500000US46061","Hanson County, South Dakota","782","63"
"0500000US46063","Harding County, South Dakota","596","301"
"0500000US46065","Hughes County, South Dakota","673","35"
"0500000US46067","Hutchinson County, South Dakota","536","28"
"0500000US46069","Hyde County, South Dakota","613","182"
"0500000US46071","Jackson County, South Dakota","544","47"
"0500000US46073","Jerauld County, South Dakota","494","51"
"0500000US46075","Jones County, South Dakota","438","79"
"0500000US46077","Kingsbury County, South Dakota","500","169"
"0500000US46079","Lake County, South Dakota","597","120"
"0500000US46081","Lawrence County, South Dakota","761","44"
"0500000US46083","Lincoln County, South Dakota","963","26"
"0500000US46085","Lyman County, South Dakota","568","45"
"0500000US46087","McCook County, South Dakota","575","57"
"0500000US46089","McPherson County, South Dakota","494","131"
"0500000US46091","Marshall County, South Dakota","597","44"
"0500000US46093","Meade County, South Dakota","877","77"
"0500000US46095","Mellette County, South Dakota","502","219"
"0500000US46097","Miner County, South Dakota","603","127"
"0500000US46099","Minnehaha County, South Dakota","813","12"
"0500000US46101","Moody County, South Dakota","568","47"
"0500000US46102","Oglala Lakota County, South Dakota","514","26"
"0500000US46103","Pennington County, South Dakota","842","22"
"0500000US46105","Perkins County, South Dakota","590","42"
"0500000US46107","Potter County, South Dakota","684","86"
"0500000US46109","Roberts County, South Dakota","583","31"
"0500000US46111","Sanborn County, South Dakota","601","75"
"0500000US46115","Spink County, South Dakota","618","31"
"0500000US46117","Stanley County, South Dakota","772","101"
"0500000US46119","Sully County, South Dakota","582","76"
"0500000US46121","Todd County, South Dakota","429","22"
"0500000US46123","Tripp County, South Dakota","579","17"
"0500000US46125","Turner County, South Dakota","661","42"
"0500000US46127","Union County, South Dakota","854","52"
"0500000US46129","Walworth County, South Dakota","692","26"
"0500000US46135","Yankton County, South Dakota","644","33"
"0500000US46137","Ziebach County, South Dakota","576","28"
"0500000US47001","Anderson County, Tennessee","750","27"
"0500000US47003","Bedford County, Tennessee","767","27"
"0500000US47005","Benton County, Tennessee","658","73"
"0500000US47007","Bledsoe County, Tennessee","656","49"
"0500000US47009","Blount County, Tennessee","788","29"
"0500000US47011","Bradley County, Tennessee","777","20"
"0500000US47013","Campbell County, Tennessee","614","35"
"0500000US47015","Cannon County, Tennessee","635","56"
"0500000US47017","Carroll County, Tennessee","622","35"
"0500000US47019","Carter County, Tennessee","632","24"
"0500000US47021","Cheatham County, Tennessee","988","61"
"0500000US47023","Chester County, Tennessee","682","68"
"0500000US47025","Claiborne County, Tennessee","632","19"
"0500000US47027","Clay County, Tennessee","479","132"
"0500000US47029","Cocke County, Tennessee","646","70"
"0500000US47031","Coffee County, Tennessee","737","28"
"0500000US47033","Crockett County, Tennessee","728","26"
"0500000US47035","Cumberland County, Tennessee","696","54"
"0500000US47037","Davidson County, Tennessee","1102","9"
"0500000US47039","Decatur County, Tennessee","531","48"
"0500000US47041","DeKalb County, Tennessee","644","33"
"0500000US47043","Dickson County, Tennessee","782","34"
"0500000US47045","Dyer County, Tennessee","680","25"
"0500000US47047","Fayette County, Tennessee","739","48"
"0500000US47049","Fentress County, Tennessee","526","28"
"0500000US47051","Franklin County, Tennessee","678","52"
"0500000US47053","Gibson County, Tennessee","680","23"
"0500000US47055","Giles County, Tennessee","660","26"
"0500000US47057","Grainger County, Tennessee","641","58"
"0500000US47059","Greene County, Tennessee","620","37"
"0500000US47061","Grundy County, Tennessee","629","42"
"0500000US47063","Hamblen County, Tennessee","735","36"
"0500000US47065","Hamilton County, Tennessee","868","13"
"0500000US47067","Hancock County, Tennessee","424","47"
"0500000US47069","Hardeman County, Tennessee","650","53"
"0500000US47071","Hardin County, Tennessee","592","31"
"0500000US47073","Hawkins County, Tennessee","638","29"
"0500000US47075","Haywood County, Tennessee","651","31"
"0500000US47077","Henderson County, Tennessee","648","41"
"0500000US47079","Henry County, Tennessee","643","27"
"0500000US47081","Hickman County, Tennessee","708","88"
"0500000US47083","Houston County, Tennessee","642","28"
"0500000US47085","Humphreys County, Tennessee","670","59"
"0500000US47087","Jackson County, Tennessee","548","41"
"0500000US47089","Jefferson County, Tennessee","681","30"
"0500000US47091","Johnson County, Tennessee","545","53"
"0500000US47093","Knox County, Tennessee","892","11"
"0500000US47095","Lake County, Tennessee","519","74"
"0500000US47097","Lauderdale County, Tennessee","650","30"
"0500000US47099","Lawrence County, Tennessee","661","25"
"0500000US47101","Lewis County, Tennessee","580","57"
"0500000US47103","Lincoln County, Tennessee","685","42"
"0500000US47105","Loudon County, Tennessee","802","37"
"0500000US47107","McMinn County, Tennessee","694","31"
"0500000US47109","McNairy County, Tennessee","624","19"
"0500000US47111","Macon County, Tennessee","673","46"
"0500000US47113","Madison County, Tennessee","877","23"
"0500000US47115","Marion County, Tennessee","696","57"
"0500000US47117","Marshall County, Tennessee","763","32"
"0500000US47119","Maury County, Tennessee","895","30"
"0500000US47121","Meigs County, Tennessee","726","62"
"0500000US47123","Monroe County, Tennessee","668","34"
"0500000US47125","Montgomery County, Tennessee","971","21"
"0500000US47127","Moore County, Tennessee","672","28"
"0500000US47129","Morgan County, Tennessee","683","39"
"0500000US47131","Obion County, Tennessee","621","27"
"0500000US47133","Overton County, Tennessee","545","40"
"0500000US47135","Perry County, Tennessee","613","44"
"0500000US47137","Pickett County, Tennessee","538","75"
"0500000US47139","Polk County, Tennessee","688","40"
"0500000US47141","Putnam County, Tennessee","715","18"
"0500000US47143","Rhea County, Tennessee","647","33"
"0500000US47145","Roane County, Tennessee","672","43"
"0500000US47147","Robertson County, Tennessee","894","40"
"0500000US47149","Rutherford County, Tennessee","1063","19"
"0500000US47151","Scott County, Tennessee","556","54"
"0500000US47153","Sequatchie County, Tennessee","695","29"
"0500000US47155","Sevier County, Tennessee","791","23"
"0500000US47157","Shelby County, Tennessee","942","7"
"0500000US47159","Smith County, Tennessee","621","30"
"0500000US47161","Stewart County, Tennessee","644","39"
"0500000US47163","Sullivan County, Tennessee","668","19"
"0500000US47165","Sumner County, Tennessee","1026","26"
"0500000US47167","Tipton County, Tennessee","825","42"
"0500000US47169","Trousdale County, Tennessee","787","108"
"0500000US47171","Unicoi County, Tennessee","630","37"
"0500000US47173","Union County, Tennessee","685","84"
"0500000US47175","Van Buren County, Tennessee","511","48"
"0500000US47177","Warren County, Tennessee","640","23"
"0500000US47179","Washington County, Tennessee","757","18"
"0500000US47181","Wayne County, Tennessee","560","33"
"0500000US47183","Weakley County, Tennessee","626","20"
"0500000US47185","White County, Tennessee","680","67"
"0500000US47187","Williamson County, Tennessee","1500","42"
"0500000US47189","Wilson County, Tennessee","1065","30"
"0500000US48001","Anderson County, Texas","770","43"
"0500000US48003","Andrews County, Texas","1028","84"
"0500000US48005","Angelina County, Texas","827","22"
"0500000US48007","Aransas County, Texas","1012","109"
"0500000US48009","Archer County, Texas","637","39"
"0500000US48011","Armstrong County, Texas","963","314"
"0500000US48013","Atascosa County, Texas","878","72"
"0500000US48015","Austin County, Texas","851","66"
"0500000US48017","Bailey County, Texas","591","158"
"0500000US48019","Bandera County, Texas","897","121"
"0500000US48021","Bastrop County, Texas","1056","70"
"0500000US48023","Baylor County, Texas","523","103"
"0500000US48025","Bee County, Texas","868","83"
"0500000US48027","Bell County, Texas","927","14"
"0500000US48029","Bexar County, Texas","1015","8"
"0500000US48031","Blanco County, Texas","852","44"
"0500000US48033","Borden County, Texas","-","**"
"0500000US48035","Bosque County, Texas","795","68"
"0500000US48037","Bowie County, Texas","761","23"
"0500000US48039","Brazoria County, Texas","1141","22"
"0500000US48041","Brazos County, Texas","948","13"
"0500000US48043","Brewster County, Texas","703","53"
"0500000US48045","Briscoe County, Texas","675","150"
"0500000US48047","Brooks County, Texas","611","68"
"0500000US48049","Brown County, Texas","765","44"
"0500000US48051","Burleson County, Texas","733","57"
"0500000US48053","Burnet County, Texas","809","63"
"0500000US48055","Caldwell County, Texas","920","34"
"0500000US48057","Calhoun County, Texas","743","84"
"0500000US48059","Callahan County, Texas","759","43"
"0500000US48061","Cameron County, Texas","733","10"
"0500000US48063","Camp County, Texas","722","69"
"0500000US48065","Carson County, Texas","831","89"
"0500000US48067","Cass County, Texas","601","44"
"0500000US48069","Castro County, Texas","627","65"
"0500000US48071","Chambers County, Texas","918","75"
"0500000US48073","Cherokee County, Texas","728","37"
"0500000US48075","Childress County, Texas","745","90"
"0500000US48077","Clay County, Texas","737","95"
"0500000US48079","Cochran County, Texas","536","70"
"0500000US48081","Coke County, Texas","619","66"
"0500000US48083","Coleman County, Texas","725","75"
"0500000US48085","Collin County, Texas","1389","14"
"0500000US48087","Collingsworth County, Texas","611","55"
"0500000US48089","Colorado County, Texas","714","61"
"0500000US48091","Comal County, Texas","1144","29"
"0500000US48093","Comanche County, Texas","533","98"
"0500000US48095","Concho County, Texas","721","127"
"0500000US48097","Cooke County, Texas","887","46"
"0500000US48099","Coryell County, Texas","918","46"
"0500000US48101","Cottle County, Texas","340","121"
"0500000US48103","Crane County, Texas","835","229"
"0500000US48105","Crockett County, Texas","554","56"
"0500000US48107","Crosby County, Texas","593","77"
"0500000US48109","Culberson County, Texas","581","254"
"0500000US48111","Dallam County, Texas","770","97"
"0500000US48113","Dallas County, Texas","1105","5"
"0500000US48115","Dawson County, Texas","645","42"
"0500000US48117","Deaf Smith County, Texas","788","42"
"0500000US48119","Delta County, Texas","626","72"
"0500000US48121","Denton County, Texas","1218","12"
"0500000US48123","DeWitt County, Texas","838","59"
"0500000US48125","Dickens County, Texas","509","61"
"0500000US48127","Dimmit County, Texas","724","289"
"0500000US48129","Donley County, Texas","664","43"
"0500000US48131","Duval County, Texas","605","121"
"0500000US48133","Eastland County, Texas","565","34"
"0500000US48135","Ector County, Texas","1059","30"
"0500000US48137","Edwards County, Texas","394","302"
"0500000US48139","Ellis County, Texas","1054","29"
"0500000US48141","El Paso County, Texas","838","10"
"0500000US48143","Erath County, Texas","911","73"
"0500000US48145","Falls County, Texas","509","69"
"0500000US48147","Fannin County, Texas","788","46"
"0500000US48149","Fayette County, Texas","809","68"
"0500000US48151","Fisher County, Texas","605","139"
"0500000US48153","Floyd County, Texas","724","65"
"0500000US48155","Foard County, Texas","491","82"
"0500000US48157","Fort Bend County, Texas","1431","29"
"0500000US48159","Franklin County, Texas","815","44"
"0500000US48161","Freestone County, Texas","725","50"
"0500000US48163","Frio County, Texas","818","97"
"0500000US48165","Gaines County, Texas","722","44"
"0500000US48167","Galveston County, Texas","1078","19"
"0500000US48169","Garza County, Texas","775","62"
"0500000US48171","Gillespie County, Texas","948","58"
"0500000US48173","Glasscock County, Texas","904","570"
"0500000US48175","Goliad County, Texas","629","100"
"0500000US48177","Gonzales County, Texas","725","89"
"0500000US48179","Gray County, Texas","742","35"
"0500000US48181","Grayson County, Texas","874","22"
"0500000US48183","Gregg County, Texas","855","20"
"0500000US48185","Grimes County, Texas","750","73"
"0500000US48187","Guadalupe County, Texas","1140","43"
"0500000US48189","Hale County, Texas","647","37"
"0500000US48191","Hall County, Texas","543","99"
"0500000US48193","Hamilton County, Texas","678","47"
"0500000US48195","Hansford County, Texas","783","119"
"0500000US48197","Hardeman County, Texas","539","87"
"0500000US48199","Hardin County, Texas","808","39"
"0500000US48201","Harris County, Texas","1078","4"
"0500000US48203","Harrison County, Texas","786","44"
"0500000US48205","Hartley County, Texas","900","188"
"0500000US48207","Haskell County, Texas","546","154"
"0500000US48209","Hays County, Texas","1154","28"
"0500000US48211","Hemphill County, Texas","823","128"
"0500000US48213","Henderson County, Texas","785","34"
"0500000US48215","Hidalgo County, Texas","734","10"
"0500000US48217","Hill County, Texas","767","27"
"0500000US48219","Hockley County, Texas","696","68"
"0500000US48221","Hood County, Texas","961","57"
"0500000US48223","Hopkins County, Texas","811","31"
"0500000US48225","Houston County, Texas","702","28"
"0500000US48227","Howard County, Texas","868","42"
"0500000US48229","Hudspeth County, Texas","660","55"
"0500000US48231","Hunt County, Texas","899","34"
"0500000US48233","Hutchinson County, Texas","758","78"
"0500000US48235","Irion County, Texas","1031","132"
"0500000US48237","Jack County, Texas","647","143"
"0500000US48239","Jackson County, Texas","826","76"
"0500000US48241","Jasper County, Texas","765","46"
"0500000US48243","Jeff Davis County, Texas","672","117"
"0500000US48245","Jefferson County, Texas","871","15"
"0500000US48247","Jim Hogg County, Texas","584","205"
"0500000US48249","Jim Wells County, Texas","713","40"
"0500000US48251","Johnson County, Texas","1008","25"
"0500000US48253","Jones County, Texas","727","67"
"0500000US48255","Karnes County, Texas","807","117"
"0500000US48257","Kaufman County, Texas","1044","31"
"0500000US48259","Kendall County, Texas","1196","70"
"0500000US48261","Kenedy County, Texas","533","476"
"0500000US48263","Kent County, Texas","475","200"
"0500000US48265","Kerr County, Texas","874","23"
"0500000US48267","Kimble County, Texas","732","36"
"0500000US48269","King County, Texas","658","148"
"0500000US48271","Kinney County, Texas","515","155"
"0500000US48273","Kleberg County, Texas","859","49"
"0500000US48275","Knox County, Texas","513","56"
"0500000US48277","Lamar County, Texas","735","25"
"0500000US48279","Lamb County, Texas","719","69"
"0500000US48281","Lampasas County, Texas","774","46"
"0500000US48283","La Salle County, Texas","636","174"
"0500000US48285","Lavaca County, Texas","752","38"
"0500000US48287","Lee County, Texas","873","47"
"0500000US48289","Leon County, Texas","773","50"
"0500000US48291","Liberty County, Texas","850","33"
"0500000US48293","Limestone County, Texas","701","35"
"0500000US48295","Lipscomb County, Texas","726","38"
"0500000US48297","Live Oak County, Texas","750","73"
"0500000US48299","Llano County, Texas","885","52"
"0500000US48301","Loving County, Texas","-","**"
"0500000US48303","Lubbock County, Texas","940","14"
"0500000US48305","Lynn County, Texas","748","142"
"0500000US48307","McCulloch County, Texas","727","77"
"0500000US48309","McLennan County, Texas","871","14"
"0500000US48311","McMullen County, Texas","826","313"
"0500000US48313","Madison County, Texas","750","91"
"0500000US48315","Marion County, Texas","738","80"
"0500000US48317","Martin County, Texas","821","443"
"0500000US48319","Mason County, Texas","800","140"
"0500000US48321","Matagorda County, Texas","851","35"
"0500000US48323","Maverick County, Texas","659","38"
"0500000US48325","Medina County, Texas","842","129"
"0500000US48327","Menard County, Texas","602","81"
"0500000US48329","Midland County, Texas","1274","40"
"0500000US48331","Milam County, Texas","733","76"
"0500000US48333","Mills County, Texas","624","144"
"0500000US48335","Mitchell County, Texas","670","55"
"0500000US48337","Montague County, Texas","858","56"
"0500000US48339","Montgomery County, Texas","1203","19"
"0500000US48341","Moore County, Texas","816","45"
"0500000US48343","Morris County, Texas","682","54"
"0500000US48345","Motley County, Texas","624","32"
"0500000US48347","Nacogdoches County, Texas","768","25"
"0500000US48349","Navarro County, Texas","817","43"
"0500000US48351","Newton County, Texas","699","64"
"0500000US48353","Nolan County, Texas","695","33"
"0500000US48355","Nueces County, Texas","1017","16"
"0500000US48357","Ochiltree County, Texas","837","78"
"0500000US48359","Oldham County, Texas","780","61"
"0500000US48361","Orange County, Texas","825","32"
"0500000US48363","Palo Pinto County, Texas","800","37"
"0500000US48365","Panola County, Texas","767","37"
"0500000US48367","Parker County, Texas","1027","47"
"0500000US48369","Parmer County, Texas","717","59"
"0500000US48371","Pecos County, Texas","842","35"
"0500000US48373","Polk County, Texas","763","37"
"0500000US48375","Potter County, Texas","803","18"
"0500000US48377","Presidio County, Texas","429","30"
"0500000US48379","Rains County, Texas","733","58"
"0500000US48381","Randall County, Texas","917","26"
"0500000US48383","Reagan County, Texas","842","179"
"0500000US48385","Real County, Texas","743","100"
"0500000US48387","Red River County, Texas","598","38"
"0500000US48389","Reeves County, Texas","871","58"
"0500000US48391","Refugio County, Texas","644","182"
"0500000US48393","Roberts County, Texas","780","81"
"0500000US48395","Robertson County, Texas","709","65"
"0500000US48397","Rockwall County, Texas","1429","88"
"0500000US48399","Runnels County, Texas","644","58"
"0500000US48401","Rusk County, Texas","763","44"
"0500000US48403","Sabine County, Texas","566","87"
"0500000US48405","San Augustine County, Texas","656","235"
"0500000US48407","San Jacinto County, Texas","788","65"
"0500000US48409","San Patricio County, Texas","975","87"
"0500000US48411","San Saba County, Texas","757","78"
"0500000US48413","Schleicher County, Texas","439","164"
"0500000US48415","Scurry County, Texas","761","39"
"0500000US48417","Shackelford County, Texas","758","263"
"0500000US48419","Shelby County, Texas","564","66"
"0500000US48421","Sherman County, Texas","790","121"
"0500000US48423","Smith County, Texas","941","19"
"0500000US48425","Somervell County, Texas","869","314"
"0500000US48427","Starr County, Texas","588","39"
"0500000US48429","Stephens County, Texas","722","165"
"0500000US48431","Sterling County, Texas","850","256"
"0500000US48433","Stonewall County, Texas","600","253"
"0500000US48435","Sutton County, Texas","635","144"
"0500000US48437","Swisher County, Texas","752","164"
"0500000US48439","Tarrant County, Texas","1095","6"
"0500000US48441","Taylor County, Texas","925","24"
"0500000US48443","Terrell County, Texas","-","**"
"0500000US48445","Terry County, Texas","701","73"
"0500000US48447","Throckmorton County, Texas","429","224"
"0500000US48449","Titus County, Texas","709","34"
"0500000US48451","Tom Green County, Texas","880","23"
"0500000US48453","Travis County, Texas","1289","10"
"0500000US48455","Trinity County, Texas","748","33"
"0500000US48457","Tyler County, Texas","696","51"
"0500000US48459","Upshur County, Texas","832","79"
"0500000US48461","Upton County, Texas","717","271"
"0500000US48463","Uvalde County, Texas","645","93"
"0500000US48465","Val Verde County, Texas","731","34"
"0500000US48467","Van Zandt County, Texas","836","44"
"0500000US48469","Victoria County, Texas","918","33"
"0500000US48471","Walker County, Texas","908","33"
"0500000US48473","Waller County, Texas","937","76"
"0500000US48475","Ward County, Texas","899","176"
"0500000US48477","Washington County, Texas","885","81"
"0500000US48479","Webb County, Texas","844","12"
"0500000US48481","Wharton County, Texas","775","45"
"0500000US48483","Wheeler County, Texas","705","69"
"0500000US48485","Wichita County, Texas","797","23"
"0500000US48487","Wilbarger County, Texas","616","47"
"0500000US48489","Willacy County, Texas","664","70"
"0500000US48491","Williamson County, Texas","1327","18"
"0500000US48493","Wilson County, Texas","921","51"
"0500000US48495","Winkler County, Texas","836","128"
"0500000US48497","Wise County, Texas","966","42"
"0500000US48499","Wood County, Texas","787","22"
"0500000US48501","Yoakum County, Texas","820","71"
"0500000US48503","Young County, Texas","686","42"
"0500000US48505","Zapata County, Texas","520","64"
"0500000US48507","Zavala County, Texas","626","94"
"0500000US49001","Beaver County, Utah","717","120"
"0500000US49003","Box Elder County, Utah","747","22"
"0500000US49005","Cache County, Utah","803","25"
"0500000US49007","Carbon County, Utah","669","29"
"0500000US49009","Daggett County, Utah","375","117"
"0500000US49011","Davis County, Utah","1105","22"
"0500000US49013","Duchesne County, Utah","855","30"
"0500000US49015","Emery County, Utah","605","62"
"0500000US49017","Garfield County, Utah","688","51"
"0500000US49019","Grand County, Utah","872","143"
"0500000US49021","Iron County, Utah","813","36"
"0500000US49023","Juab County, Utah","800","82"
"0500000US49025","Kane County, Utah","925","125"
"0500000US49027","Millard County, Utah","726","78"
"0500000US49029","Morgan County, Utah","1182","90"
"0500000US49031","Piute County, Utah","725","177"
"0500000US49033","Rich County, Utah","702","218"
"0500000US49035","Salt Lake County, Utah","1118","8"
"0500000US49037","San Juan County, Utah","644","39"
"0500000US49039","Sanpete County, Utah","729","15"
"0500000US49041","Sevier County, Utah","703","58"
"0500000US49043","Summit County, Utah","1429","91"
"0500000US49045","Tooele County, Utah","966","65"
"0500000US49047","Uintah County, Utah","811","91"
"0500000US49049","Utah County, Utah","1060","16"
"0500000US49051","Wasatch County, Utah","1364","94"
"0500000US49053","Washington County, Utah","1015","44"
"0500000US49055","Wayne County, Utah","597","53"
"0500000US49057","Weber County, Utah","891","17"
"0500000US50001","Addison County, Vermont","1032","42"
"0500000US50003","Bennington County, Vermont","812","42"
"0500000US50005","Caledonia County, Vermont","790","26"
"0500000US50007","Chittenden County, Vermont","1252","31"
"0500000US50009","Essex County, Vermont","731","24"
"0500000US50011","Franklin County, Vermont","999","56"
"0500000US50013","Grand Isle County, Vermont","997","85"
"0500000US50015","Lamoille County, Vermont","956","46"
"0500000US50017","Orange County, Vermont","898","45"
"0500000US50019","Orleans County, Vermont","796","32"
"0500000US50021","Rutland County, Vermont","826","42"
"0500000US50023","Washington County, Vermont","916","38"
"0500000US50025","Windham County, Vermont","881","26"
"0500000US50027","Windsor County, Vermont","935","29"
"0500000US51001","Accomack County, Virginia","831","38"
"0500000US51003","Albemarle County, Virginia","1273","35"
"0500000US51005","Alleghany County, Virginia","653","86"
"0500000US51007","Amelia County, Virginia","826","89"
"0500000US51009","Amherst County, Virginia","728","35"
"0500000US51011","Appomattox County, Virginia","691","29"
"0500000US51013","Arlington County, Virginia","1970","19"
"0500000US51015","Augusta County, Virginia","890","47"
"0500000US51017","Bath County, Virginia","537","81"
"0500000US51019","Bedford County, Virginia","855","30"
"0500000US51021","Bland County, Virginia","589","59"
"0500000US51023","Botetourt County, Virginia","908","62"
"0500000US51025","Brunswick County, Virginia","668","59"
"0500000US51027","Buchanan County, Virginia","617","42"
"0500000US51029","Buckingham County, Virginia","779","38"
"0500000US51031","Campbell County, Virginia","757","29"
"0500000US51033","Caroline County, Virginia","1093","95"
"0500000US51035","Carroll County, Virginia","565","34"
"0500000US51036","Charles City County, Virginia","813","123"
"0500000US51037","Charlotte County, Virginia","620","32"
"0500000US51041","Chesterfield County, Virginia","1251","18"
"0500000US51043","Clarke County, Virginia","1151","103"
"0500000US51045","Craig County, Virginia","566","88"
"0500000US51047","Culpeper County, Virginia","1160","59"
"0500000US51049","Cumberland County, Virginia","855","54"
